Construction,PeakHour,RouteLength,TravelTime,WaitingTime,TimeLoss,AverageSpeed,CongestionLevel
0,0,789.76,324.0,260.0,275.2,2.4375308641975306,0.8024691358024691
0,0,91.55,15.0,0.0,4.17,6.1033333333333335,0.0
0,0,445.23,28.0,0.0,4.76,15.901071428571429,0.0
0,0,176.73,20.0,0.0,4.12,8.8365,0.0
0,0,86.79,12.0,0.0,4.42,7.232500000000001,0.0
0,0,1530.19,201.0,80.0,107.8,7.612885572139303,0.39800995024875624
0,0,301.24,28.0,0.0,11.9,10.758571428571429,0.0
0,0,380.12,587.0,419.0,445.4,0.6475638841567292,0.7137989778534923
0,0,343.72,527.0,475.0,498.56,0.6522201138519924,0.9013282732447818
0,0,789.61,94.0,26.0,39.5,8.400106382978723,0.2765957446808511
0,0,690.43,183.0,110.0,157.35,3.7728415300546447,0.6010928961748634
0,0,398.71,541.0,485.0,506.89,0.7369870609981516,0.8964879852125693
0,0,670.55,213.0,150.0,186.43,3.148122065727699,0.704225352112676
0,0,717.43,633.0,536.0,589.62,1.133380726698262,0.8467614533965245
0,0,413.63,112.0,75.0,97.68,3.6931249999999998,0.6696428571428571
0,0,1349.92,85.0,20.0,39.93,15.881411764705883,0.23529411764705882
0,0,148.03,22.0,2.0,12.01,6.7286363636363635,0.09090909090909091
0,0,753.27,54.0,7.0,20.7,13.949444444444444,0.12962962962962962
0,0,270.27,27.0,0.0,5.66,10.01,0.0
0,0,151.88,19.0,0.0,6.73,7.9936842105263155,0.0
0,0,718.02,57.0,0.0,6.5,12.596842105263157,0.0
0,0,984.67,69.0,20.0,31.83,14.270579710144927,0.2898550724637681
0,0,213.57,25.0,0.0,4.87,8.5428,0.0
0,0,1854.59,106.0,0.0,17.47,17.496132075471696,0.0
0,0,47.64,4.0,0.0,0.18,11.91,0.0
0,0,388.41,313.0,269.0,279.97,1.240926517571885,0.8594249201277955
0,0,1050.05,167.0,79.0,119.37,6.287724550898203,0.47305389221556887
0,0,1063.19,94.0,4.0,23.96,11.310531914893618,0.0425531914893617
0,0,583.47,567.0,499.0,511.11,1.029047619047619,0.8800705467372134
0,0,795.8,133.0,77.0,97.18,5.983458646616541,0.5789473684210527
0,0,637.56,651.0,415.0,447.08,0.9793548387096773,0.6374807987711214
0,0,1092.83,711.0,575.0,652.27,1.5370323488045006,0.8087201125175809
0,0,800.45,56.0,0.0,12.07,14.293750000000001,0.0
0,0,999.09,140.0,57.0,95.54,7.136357142857143,0.40714285714285714
0,0,742.82,99.0,49.0,66.94,7.503232323232324,0.494949494949495
0,0,112.47,12.0,0.0,3.73,9.3725,0.0
0,0,740.49,224.0,170.0,189.7,3.3057589285714286,0.7589285714285714
0,0,1005.87,83.0,8.0,33.41,12.118915662650602,0.0963855421686747
0,0,1466.92,793.0,660.0,699.03,1.8498360655737707,0.832282471626734
0,0,158.83,17.0,0.0,5.59,9.342941176470589,0.0
0,0,851.2,88.0,0.0,9.39,9.672727272727274,0.0
0,0,108.83,588.0,561.0,578.83,0.18508503401360543,0.9540816326530612
0,0,1295.26,884.0,627.0,661.88,1.4652262443438915,0.7092760180995475
0,0,863.77,67.0,0.0,19.46,12.892089552238806,0.0
0,0,113.53,11.0,0.0,1.97,10.32090909090909,0.0
0,0,296.3,1008.0,934.0,969.49,0.2939484126984127,0.9265873015873016
0,0,33.39,7.0,0.0,3.3,4.7700000000000005,0.0
0,0,833.85,138.0,76.0,106.32,6.042391304347826,0.5507246376811594
0,0,669.36,807.0,729.0,757.12,0.8294423791821561,0.9033457249070632
0,0,710.04,40.0,0.0,8.18,17.750999999999998,0.0
0,0,1239.13,988.0,821.0,932.54,1.25418016194332,0.8309716599190283
0,0,167.12,342.0,301.0,308.07,0.48865497076023395,0.8801169590643275
0,0,183.64,273.0,249.0,259.43,0.6726739926739926,0.9120879120879121
0,0,156.35,293.0,276.0,281.9,0.533617747440273,0.9419795221843004
0,0,156.1,11.0,0.0,0.51,14.19090909090909,0.0
0,0,728.72,306.0,250.0,267.32,2.381437908496732,0.8169934640522876
0,0,183.64,262.0,238.0,248.56,0.7009160305343511,0.9083969465648855
0,0,41.58,2.0,0.0,0.1,20.79,0.0
0,0,325.62,289.0,253.0,263.06,1.126712802768166,0.8754325259515571
0,0,648.09,994.0,821.0,849.76,0.6520020120724347,0.8259557344064387
0,0,1045.6,56.0,10.0,20.28,18.67142857142857,0.17857142857142858
0,0,232.11,22.0,0.0,4.5,10.550454545454546,0.0
0,0,803.36,50.0,0.0,9.81,16.0672,0.0
0,0,883.55,924.0,714.0,744.33,0.9562229437229437,0.7727272727272727
0,0,467.87,879.0,649.0,686.25,0.5322753128555177,0.7383390216154722
0,0,473.89,38.0,3.0,16.1,12.47078947368421,0.07894736842105263
0,0,17.28,463.0,457.0,459.32,0.037321814254859614,0.9870410367170627
0,0,1045.6,70.0,14.0,24.33,14.937142857142856,0.2
0,0,41.06,7.0,0.0,2.77,5.865714285714286,0.0
0,0,145.67,17.0,0.0,3.48,8.568823529411764,0.0
0,0,210.87,442.0,408.0,425.92,0.4770814479638009,0.9230769230769231
0,0,422.33,350.0,301.0,322.77,1.2066571428571429,0.86
0,0,454.81,36.0,0.0,12.86,12.633611111111112,0.0
0,0,754.81,54.0,2.0,19.98,13.977962962962962,0.037037037037037035
0,0,739.33,453.0,384.0,401.26,1.632075055187638,0.847682119205298
0,0,816.55,238.0,168.0,180.15,3.4308823529411763,0.7058823529411765
0,0,307.82,105.0,62.0,82.51,2.9316190476190473,0.5904761904761905
0,0,913.06,641.0,554.0,574.75,1.4244305772230887,0.8642745709828393
0,0,258.18,319.0,287.0,298.33,0.8093416927899687,0.8996865203761756
0,0,387.67,23.0,0.0,7.43,16.855217391304347,0.0
0,0,521.11,53.0,0.0,3.47,9.832264150943397,0.0
0,0,162.89,714.0,686.0,701.9,0.22813725490196077,0.9607843137254902
0,0,776.7,551.0,438.0,445.35,1.4096188747731397,0.79491833030853
0,0,324.41,709.0,436.0,452.95,0.4575599435825106,0.614950634696756
0,0,433.35,605.0,495.0,510.78,0.7162809917355373,0.8181818181818182
0,0,757.25,1082.0,974.0,1034.01,0.6998613678373382,0.9001848428835489
0,0,488.12,510.0,444.0,486.94,0.9570980392156863,0.8705882352941177
0,0,721.2,340.0,289.0,315.78,2.121176470588235,0.85
0,0,308.15,1025.0,961.0,1003.74,0.3006341463414634,0.937560975609756
0,0,329.7,975.0,616.0,627.54,0.33815384615384614,0.6317948717948718
0,0,403.72,907.0,842.0,855.44,0.44511576626240357,0.9283351708930541
0,0,142.92,16.0,0.0,5.42,8.9325,0.0
0,0,722.23,40.0,0.0,5.77,18.05575,0.0
0,0,255.35,897.0,859.0,884.22,0.2846711259754738,0.9576365663322185
0,0,441.24,29.0,0.0,10.48,15.215172413793104,0.0
0,0,1765.0,687.0,575.0,615.48,2.569141193595342,0.8369723435225619
0,0,750.98,45.0,0.0,8.25,16.688444444444446,0.0
0,0,402.99,391.0,301.0,307.23,1.0306649616368286,0.7698209718670077
0,0,156.1,12.0,0.0,0.55,13.008333333333333,0.0
0,0,1067.04,424.0,301.0,319.34,2.5166037735849054,0.7099056603773585
0,0,296.09,477.0,427.0,440.17,0.620733752620545,0.8951781970649895
0,0,368.6,499.0,445.0,467.42,0.7386773547094189,0.8917835671342685
0,0,395.93,531.0,484.0,499.59,0.7456308851224106,0.911487758945386
0,0,353.07,263.0,221.0,231.57,1.3424714828897337,0.8403041825095057
0,0,247.62,528.0,486.0,509.57,0.46897727272727274,0.9204545454545454
0,0,68.18,328.0,301.0,302.66,0.2078658536585366,0.9176829268292683
0,0,442.32,781.0,592.0,607.42,0.5663508322663252,0.7580025608194623
0,0,425.0,388.0,318.0,340.56,1.0953608247422681,0.8195876288659794
0,0,246.06,13.0,0.0,0.57,18.927692307692308,0.0
0,0,1045.94,276.0,216.0,231.1,3.7896376811594203,0.782608695652174
0,0,467.87,1227.0,946.0,989.33,0.3813121434392828,0.7709861450692747
0,0,130.33,1084.0,927.0,944.15,0.12023062730627307,0.8551660516605166
0,0,413.28,1432.0,1355.0,1407.9,0.28860335195530723,0.9462290502793296
0,0,282.25,510.0,354.0,368.3,0.5534313725490196,0.6941176470588235
0,0,203.0,703.0,656.0,677.88,0.2887624466571835,0.9331436699857752
0,0,254.26,18.0,0.0,7.28,14.125555555555556,0.0
0,0,660.12,43.0,0.0,9.24,15.351627906976745,0.0
0,0,149.38,490.0,467.0,478.13,0.3048571428571428,0.9530612244897959
0,0,226.67,432.0,301.0,304.4,0.524699074074074,0.6967592592592593
0,0,803.36,50.0,0.0,9.69,16.0672,0.0
0,0,230.17,724.0,661.0,680.04,0.31791436464088396,0.9129834254143646
0,0,339.68,795.0,617.0,646.07,0.42727044025157235,0.7761006289308177
0,0,438.69,21.0,0.0,0.66,20.89,0.0
0,0,234.74,18.0,0.0,6.04,13.041111111111112,0.0
0,0,664.36,332.0,301.0,304.13,2.001084337349398,0.9066265060240963
0,0,341.32,1065.0,1007.0,1036.04,0.3204882629107981,0.9455399061032864
0,0,688.62,592.0,528.0,537.35,1.1632094594594595,0.8918918918918919
0,0,228.6,1277.0,1223.0,1260.85,0.17901331245105717,0.9577133907595928
0,0,1165.07,1098.0,681.0,787.86,1.0610837887067395,0.6202185792349727
0,0,702.65,798.0,669.0,696.94,0.8805137844611528,0.8383458646616542
0,0,331.74,1263.0,1163.0,1184.18,0.2626603325415677,0.9208234362628662
0,0,999.09,400.0,336.0,354.74,2.497725,0.84
0,0,404.79,985.0,698.0,719.36,0.41095431472081223,0.7086294416243655
0,0,660.12,45.0,0.0,8.75,14.669333333333334,0.0
0,0,617.32,793.0,671.0,690.54,0.7784615384615385,0.8461538461538461
0,0,610.87,338.0,301.0,308.66,1.8073076923076923,0.8905325443786982
0,0,389.92,1062.0,993.0,1034.77,0.36715630885122413,0.9350282485875706
0,0,710.07,990.0,909.0,932.11,0.7172424242424243,0.9181818181818182
0,0,790.77,825.0,738.0,782.8,0.9585090909090909,0.8945454545454545
0,0,33.39,188.0,174.0,184.48,0.17760638297872341,0.925531914893617
0,0,33.39,7.0,0.0,3.24,4.7700000000000005,0.0
0,0,374.01,713.0,582.0,615.48,0.5245582047685834,0.8162692847124825
0,0,907.62,1214.0,1044.0,1155.13,0.7476276771004943,0.8599670510708401
0,0,79.19,937.0,906.0,930.12,0.08451440768409818,0.9669156883671292
0,0,441.27,1049.0,986.0,1019.49,0.42065776930409915,0.9399428026692088
0,0,568.76,1395.0,967.0,999.79,0.4077132616487455,0.6931899641577061
0,0,203.36,1007.0,965.0,992.84,0.20194637537239327,0.958291956305859
0,0,415.96,790.0,741.0,763.82,0.5265316455696202,0.9379746835443038
0,0,803.36,43.0,0.0,11.2,18.68279069767442,0.0
0,0,1392.82,1318.0,1100.0,1251.99,1.0567678300455234,0.834597875569044
0,0,197.72,665.0,626.0,650.69,0.2973233082706767,0.9413533834586466
0,0,193.59,122.0,84.0,107.21,1.5868032786885247,0.6885245901639344
0,0,422.63,404.0,301.0,303.35,1.0461138613861387,0.745049504950495
0,0,871.23,1433.0,1225.0,1248.44,0.6079762735519888,0.8548499651081647
0,0,900.28,1256.0,803.0,815.22,0.7167834394904459,0.6393312101910829
0,0,597.14,1628.0,1090.0,1109.46,0.3667936117936118,0.6695331695331695
0,0,1317.27,1077.0,665.0,689.43,1.223091922005571,0.617455896007428
0,0,240.51,19.0,0.0,6.05,12.658421052631578,0.0
0,0,569.68,369.0,312.0,319.89,1.5438482384823846,0.8455284552845529
0,0,209.44,1454.0,1340.0,1371.06,0.1440440165061898,0.921595598349381
0,0,1001.76,926.0,819.0,860.85,1.0818142548596112,0.8844492440604752
0,0,276.02,1414.0,1189.0,1207.27,0.1952050919377652,0.8408769448373409
0,0,146.02,362.0,301.0,303.95,0.4033701657458564,0.8314917127071824
0,0,468.6,284.0,208.0,254.14,1.6500000000000001,0.7323943661971831
0,0,522.35,486.0,301.0,310.22,1.0747942386831275,0.6193415637860082
0,0,1072.14,1547.0,1241.0,1292.89,0.6930446024563672,0.8021978021978022
0,0,844.6,1548.0,1280.0,1336.07,0.5456072351421188,0.8268733850129198
0,0,601.37,706.0,636.0,681.02,0.8517988668555241,0.9008498583569405
0,0,387.67,26.0,0.0,6.89,14.910384615384617,0.0
0,0,1161.34,1611.0,1456.0,1546.72,0.7208814400993171,0.9037864680322781
0,0,998.82,886.0,497.0,548.72,1.1273363431151242,0.5609480812641083
0,0,774.08,285.0,185.0,239.77,2.7160701754385967,0.6491228070175439
0,0,369.1,1144.0,993.0,1018.79,0.3226398601398602,0.868006993006993
0,0,1095.08,1765.0,1497.0,1557.88,0.620441926345609,0.8481586402266289
0,0,673.36,1553.0,1252.0,1293.74,0.433586606567933,0.8061815840309079
0,0,1308.97,1378.0,964.0,1015.0,0.9499056603773585,0.6995645863570392
0,0,708.48,39.0,0.0,4.92,18.166153846153847,0.0
0,0,297.05,674.0,612.0,625.53,0.44072700296735906,0.9080118694362018
0,0,747.18,1666.0,1340.0,1377.69,0.4484873949579832,0.8043217286914766
0,0,506.43,1545.0,923.0,937.36,0.3277864077669903,0.597411003236246
0,0,772.61,1038.0,954.0,979.88,0.7443256262042389,0.9190751445086706
0,0,664.41,711.0,321.0,330.41,0.9344725738396624,0.45147679324894513
0,0,644.76,1236.0,616.0,627.94,0.5216504854368932,0.49838187702265374
0,0,337.89,1830.0,1742.0,1771.49,0.18463934426229509,0.9519125683060109
0,0,803.36,43.0,0.0,9.41,18.68279069767442,0.0
0,0,1009.76,1012.0,909.0,946.24,0.9977865612648221,0.8982213438735178
0,0,576.61,974.0,630.0,656.09,0.5920020533880903,0.6468172484599589
0,0,506.09,896.0,828.0,873.23,0.5648325892857142,0.9241071428571429
0,0,877.07,1505.0,819.0,836.2,0.5827707641196014,0.5441860465116279
0,0,723.77,1020.0,917.0,931.3,0.7095784313725491,0.8990196078431373
0,0,417.79,1765.0,1660.0,1698.92,0.23670821529745042,0.9405099150141643
0,0,91.06,518.0,434.0,436.71,0.1757915057915058,0.8378378378378378
0,0,515.47,328.0,284.0,301.87,1.5715548780487805,0.8658536585365854
0,0,708.48,39.0,0.0,5.01,18.166153846153847,0.0
0,0,468.97,42.0,0.0,2.08,11.165952380952382,0.0
0,0,603.85,1013.0,901.0,923.77,0.5961006910167819,0.8894373149062191
0,0,773.14,1000.0,319.0,321.93,0.7731399999999999,0.319
0,0,297.9,1991.0,1851.0,1915.43,0.14962330487192366,0.9296835760924159
0,0,940.41,1343.0,907.0,928.14,0.7002308265078183,0.6753536857781087
0,0,660.12,46.0,0.0,7.8,14.350434782608696,0.0
0,0,1098.57,1981.0,1511.0,1553.84,0.5545532559313477,0.7627460878344271
0,0,141.01,1560.0,1514.0,1546.82,0.09039102564102564,0.9705128205128205
0,0,115.76,257.0,238.0,248.57,0.45042801556420237,0.9260700389105059
0,0,232.11,27.0,0.0,4.8,8.596666666666668,0.0
0,0,433.2,26.0,0.0,5.3,16.661538461538463,0.0
0,0,967.42,1272.0,826.0,844.44,0.7605503144654088,0.64937106918239
0,0,446.57,1370.0,1311.0,1339.8,0.32596350364963506,0.9569343065693431
0,0,792.52,1378.0,1016.0,1068.73,0.5751233671988388,0.737300435413643
0,0,794.74,1648.0,1338.0,1370.49,0.48224514563106796,0.8118932038834952
0,0,929.79,1735.0,1391.0,1430.57,0.5359020172910662,0.801729106628242
0,0,232.11,23.0,0.0,4.02,10.091739130434783,0.0
0,0,193.59,312.0,278.0,294.95,0.6204807692307692,0.8910256410256411
0,0,390.55,827.0,774.0,798.14,0.4722490931076179,0.9359129383313181
0,0,221.53,1595.0,1397.0,1431.0,0.13889028213166144,0.8758620689655172
0,0,390.55,777.0,721.0,747.38,0.5026383526383527,0.9279279279279279
0,0,224.59,1112.0,1053.0,1093.45,0.20196942446043165,0.9469424460431655
0,0,315.01,764.0,707.0,736.26,0.4123167539267016,0.925392670157068
0,0,605.38,704.0,665.0,675.43,0.8599147727272727,0.9446022727272727
0,0,1111.07,1111.0,598.0,634.66,1.00006300630063,0.5382538253825383
0,0,33.39,233.0,219.0,229.64,0.1433047210300429,0.9399141630901288
0,0,696.66,1756.0,1223.0,1249.0,0.39673120728929384,0.6964692482915718
0,0,988.84,1630.0,1420.0,1546.48,0.6066503067484663,0.8711656441717791
0,0,992.52,1688.0,1134.0,1161.27,0.5879857819905213,0.6718009478672986
0,0,702.05,813.0,301.0,306.39,0.8635301353013529,0.37023370233702335
0,0,275.37,966.0,694.0,709.64,0.28506211180124225,0.7184265010351967
0,0,144.23,372.0,310.0,314.74,0.38771505376344084,0.8333333333333334
0,0,156.1,11.0,0.0,0.55,14.19090909090909,0.0
0,0,1068.73,1881.0,1307.0,1330.59,0.5681711855396065,0.694843168527379
0,0,72.53,334.0,301.0,305.18,0.2171556886227545,0.9011976047904192
0,0,35.39,4.0,0.0,0.23,8.8475,0.0
0,0,956.36,1083.0,661.0,680.52,0.8830655586334257,0.6103416435826408
0,0,619.81,1114.0,686.0,709.18,0.5563824057450628,0.6157989228007181
0,0,238.15,1767.0,1593.0,1629.59,0.1347764572722128,0.9015280135823429
0,0,589.74,1865.0,1516.0,1572.88,0.31621447721179624,0.8128686327077748
0,0,483.28,1464.0,955.0,973.34,0.3301092896174863,0.6523224043715847
0,0,1018.43,807.0,404.0,426.57,1.261995043370508,0.5006195786864932
0,0,232.11,22.0,0.0,5.19,10.550454545454546,0.0
0,0,404.85,1931.0,1835.0,1907.37,0.20965820818228897,0.9502848265147592
0,0,290.67,2051.0,1859.0,1902.81,0.14172111165285228,0.9063871282301317
0,0,434.46,607.0,559.0,584.56,0.7157495881383855,0.9209225700164745
0,0,191.81,308.0,301.0,301.15,0.6227597402597402,0.9772727272727273
0,0,775.86,763.0,649.0,660.33,1.0168545216251639,0.8505897771952818
0,0,227.98,1822.0,1724.0,1766.72,0.12512623490669594,0.9462129527991219
0,0,691.12,700.0,639.0,666.1,0.9873142857142857,0.9128571428571428
0,0,170.89,650.0,599.0,611.05,0.2629076923076923,0.9215384615384615
0,0,290.65,1989.0,1856.0,1900.91,0.14612870789341376,0.9331322272498743
0,0,138.39,2043.0,1916.0,1947.92,0.06773861967694567,0.937836514929026
0,0,354.45,1557.0,1470.0,1526.31,0.22764932562620424,0.9441233140655106
0,0,515.76,644.0,301.0,303.19,0.8008695652173913,0.4673913043478261
0,0,546.97,376.0,308.0,311.26,1.4547074468085106,0.8191489361702128
0,0,940.31,1983.0,1835.0,1905.89,0.4741855774079677,0.9253656076651539
0,0,374.45,16.0,0.0,3.03,23.403125,0.0
0,0,117.69,1285.0,1236.0,1257.18,0.09158754863813229,0.9618677042801557
0,0,142.13,1358.0,1188.0,1209.04,0.10466126656848306,0.8748159057437408
0,0,152.44,626.0,573.0,587.42,0.24351437699680512,0.9153354632587859
0,0,143.89,1169.0,1136.0,1156.23,0.12308810949529511,0.9717707442258341
0,0,811.46,2301.0,2150.0,2204.99,0.35265536723163843,0.9343763581051716
0,0,831.84,1256.0,1103.0,1160.71,0.6622929936305733,0.8781847133757962
0,0,522.56,1785.0,1602.0,1698.94,0.292750700280112,0.8974789915966387
0,0,179.7,1200.0,1152.0,1185.57,0.14975,0.96
0,0,292.22,1602.0,1439.0,1468.14,0.18240948813982524,0.8982521847690387
0,0,394.97,2344.0,2246.0,2293.05,0.16850255972696246,0.9581911262798635
0,0,131.33,650.0,604.0,623.37,0.20204615384615388,0.9292307692307692
0,0,504.33,2147.0,1644.0,1672.93,0.23489986027014437,0.7657196087564043
0,0,448.94,25.0,0.0,3.9,17.9576,0.0
0,0,613.63,337.0,301.0,308.69,1.8208605341246291,0.8931750741839762
0,0,427.84,696.0,540.0,550.16,0.6147126436781609,0.7758620689655172
0,0,341.45,1068.0,988.0,1042.62,0.31970973782771533,0.9250936329588015
0,0,364.82,1874.0,1661.0,1702.12,0.1946744930629669,0.8863393810032018
0,0,274.8,1447.0,1386.0,1426.83,0.1899101589495508,0.9578438147892191
0,0,80.39,1299.0,1252.0,1290.63,0.061886066204772903,0.9638183217859893
0,0,920.86,2076.0,1716.0,1783.86,0.4435741811175337,0.8265895953757225
0,0,307.23,1101.0,1048.0,1079.62,0.2790463215258856,0.9518619436875567
0,0,341.01,540.0,301.0,301.0,0.6315,0.5574074074074075
0,0,487.53,859.0,633.0,656.49,0.5675552968568102,0.7369033760186263
0,0,37.03,332.0,301.0,303.39,0.11153614457831326,0.9066265060240963
0,0,1285.1,1709.0,1319.0,1376.45,0.7519602106495026,0.7717963721474547
0,0,628.5,1525.0,1436.0,1473.54,0.4121311475409836,0.9416393442622951
0,0,443.68,1285.0,1223.0,1268.19,0.3452762645914397,0.9517509727626459
0,0,443.68,1281.0,1215.0,1264.75,0.3463544106167057,0.9484777517564403
0,0,846.7,2168.0,1549.0,1602.01,0.3905442804428044,0.7144833948339483
0,0,319.64,1165.0,898.0,910.08,0.27436909871244636,0.7708154506437769
0,0,368.45,27.0,0.0,8.25,13.646296296296295,0.0
0,0,628.79,1480.0,1123.0,1140.57,0.4248581081081081,0.7587837837837837
0,0,1107.89,1634.0,1217.0,1234.79,0.6780232558139535,0.7447980416156671
0,0,569.04,784.0,587.0,594.66,0.7258163265306122,0.7487244897959183
0,0,255.93,2114.0,2046.0,2097.1,0.12106433301797541,0.967833491012299
0,0,368.45,25.0,0.0,7.34,14.738,0.0
0,0,242.2,863.0,764.0,791.15,0.280648899188876,0.8852838933951332
0,0,744.84,39.0,0.0,8.52,19.09846153846154,0.0
0,0,386.04,620.0,301.0,303.17,0.6226451612903227,0.4854838709677419
0,0,330.36,1844.0,1634.0,1678.07,0.17915401301518438,0.886117136659436
0,0,246.87,2119.0,2033.0,2072.44,0.11650306748466258,0.9594148183105239
0,0,831.42,1578.0,1146.0,1168.45,0.5268821292775665,0.7262357414448669
0,0,941.24,2420.0,2275.0,2334.97,0.38894214876033056,0.9400826446280992
0,0,725.71,2036.0,1354.0,1374.11,0.3564390962671906,0.6650294695481336
0,0,902.32,1323.0,917.0,929.57,0.6820256991685564,0.6931216931216931
0,0,367.87,963.0,866.0,887.04,0.3820041536863967,0.8992731048805815
0,0,669.0,926.0,555.0,577.71,0.7224622030237581,0.5993520518358532
0,0,595.81,2307.0,2186.0,2225.89,0.2582618118768964,0.9475509319462505
0,0,696.17,839.0,492.0,508.15,0.829761620977354,0.5864123957091776
0,0,286.5,2244.0,2086.0,2127.18,0.12767379679144386,0.9295900178253119
0,0,744.84,40.0,0.0,8.43,18.621000000000002,0.0
0,0,1410.0,1687.0,1253.0,1293.49,0.8358032009484292,0.7427385892116183
0,0,123.89,698.0,596.0,609.2,0.17749283667621776,0.8538681948424068
0,0,505.23,791.0,602.0,608.91,0.6387231352718079,0.7610619469026548
0,0,553.49,1709.0,1314.0,1356.23,0.323867758923347,0.7688706846108836
0,0,375.98,1293.0,1133.0,1159.94,0.2907811291569992,0.8762567672080434
0,0,215.65,1793.0,1618.0,1648.92,0.12027328499721138,0.9023982152816509
0,0,745.86,2301.0,2120.0,2164.61,0.3241460234680574,0.9213385484571925
0,0,673.13,2168.0,1807.0,1847.16,0.31048431734317344,0.8334870848708487
0,0,299.21,1060.0,987.0,1030.17,0.28227358490566035,0.9311320754716981
0,0,661.56,1387.0,1190.0,1214.11,0.4769718817591925,0.8579668348954578
0,0,742.13,2124.0,1965.0,2053.28,0.3494020715630885,0.9251412429378532
0,0,630.2,1330.0,934.0,979.05,0.47383458646616544,0.7022556390977444
0,0,77.92,1255.0,1205.0,1220.26,0.06208764940239044,0.9601593625498008
0,0,436.75,531.0,493.0,509.79,0.8225047080979284,0.928436911487759
0,0,678.09,251.0,215.0,225.88,2.701553784860558,0.8565737051792829
0,0,740.78,2258.0,1563.0,1596.6,0.32806908768821963,0.6922054915854738
0,0,912.81,2486.0,2027.0,2096.45,0.3671802091713596,0.8153660498793243
0,0,693.01,1950.0,1626.0,1667.97,0.35538974358974357,0.8338461538461538
0,0,101.38,1461.0,1394.0,1429.29,0.0693908281998631,0.9541409993155373
0,0,192.23,1596.0,1471.0,1501.32,0.12044486215538847,0.9216791979949874
0,0,829.0,2308.0,1854.0,1906.03,0.35918544194107455,0.8032928942807626
0,0,1104.89,1930.0,1376.0,1409.76,0.5724818652849741,0.7129533678756477
0,0,857.2,509.0,451.0,467.4,1.6840864440078587,0.8860510805500982
0,0,830.88,2122.0,1895.0,1946.76,0.391555136663525,0.8930254476908577
0,0,352.85,1047.0,978.0,1019.63,0.337010506208214,0.9340974212034384
0,0,125.96,1730.0,1684.0,1718.9,0.07280924855491329,0.9734104046242774
0,0,811.55,1372.0,1036.0,1075.08,0.5915087463556851,0.7551020408163265
0,0,250.19,961.0,874.0,898.01,0.26034339229968784,0.9094693028095734
0,0,911.58,1814.0,1640.0,1680.98,0.5025248070562294,0.9040793825799338
0,0,364.33,1668.0,1303.0,1321.62,0.21842326139088727,0.7811750599520384
0,0,139.0,1044.0,996.0,1032.82,0.1331417624521073,0.9540229885057471
0,0,512.29,1153.0,722.0,750.18,0.4443104943625325,0.6261925411968777
0,0,766.97,1105.0,1019.0,1060.11,0.6940904977375566,0.9221719457013575
0,0,379.06,1893.0,1536.0,1561.65,0.20024300052826202,0.8114104595879557
0,0,940.52,1611.0,1195.0,1217.99,0.5838112973308504,0.7417752948479206
0,0,690.77,2319.0,1602.0,1643.66,0.2978740836567486,0.6908150064683053
0,0,310.9,1604.0,1389.0,1417.36,0.19382793017456357,0.8659600997506235
0,0,834.08,1310.0,910.0,922.92,0.6367022900763359,0.6946564885496184
0,0,360.08,1500.0,1269.0,1304.6,0.2400533333333333,0.846
0,0,882.18,1103.0,580.0,598.62,0.7998005439709882,0.5258386219401632
0,0,1712.53,1146.0,1004.0,1062.86,1.4943542757417103,0.8760907504363001
0,0,127.89,692.0,598.0,608.22,0.1848121387283237,0.8641618497109826
0,0,754.93,1887.0,1778.0,1823.15,0.4000688924218336,0.9422363540010599
0,0,436.55,1410.0,1289.0,1344.65,0.3096099290780142,0.9141843971631206
0,0,168.65,601.0,530.0,543.53,0.2806156405990017,0.8818635607321131
0,0,639.08,2507.0,1904.0,1946.55,0.254918228958915,0.7594734742720383
0,0,503.68,696.0,301.0,303.96,0.7236781609195403,0.4324712643678161
0,0,1274.75,1208.0,1014.0,1091.44,1.0552566225165563,0.8394039735099338
0,0,1043.41,2061.0,1486.0,1532.89,0.5062639495390587,0.7210092188258127
0,0,595.03,1546.0,1175.0,1213.67,0.3848835705045278,0.7600258732212161
0,0,600.67,2139.0,1471.0,1503.93,0.28081813931743804,0.6877045348293596
0,0,660.44,2583.0,2475.0,2552.09,0.255687185443283,0.9581881533101045
0,0,625.45,1572.0,1470.0,1525.95,0.3978689567430026,0.9351145038167938
0,0,838.45,1144.0,1084.0,1111.68,0.7329108391608392,0.9475524475524476
0,0,507.08,1168.0,813.0,829.05,0.4341438356164383,0.6960616438356164
0,0,297.22,2324.0,2221.0,2274.14,0.12789156626506026,0.9556798623063684
0,0,472.65,1716.0,1525.0,1558.86,0.27543706293706294,0.8886946386946387
0,0,376.02,600.0,301.0,305.46,0.6266999999999999,0.5016666666666667
0,0,631.94,2685.0,2565.0,2617.93,0.23535940409683428,0.9553072625698324
0,0,317.76,1749.0,1561.0,1593.55,0.18168096054888508,0.8925100057175529
0,0,978.31,2321.0,1935.0,1982.6,0.42150366221456265,0.8336923739767341
0,0,617.32,1813.0,1671.0,1712.82,0.3404964147821291,0.921676778819636
0,0,545.95,1862.0,1718.0,1745.31,0.2932062298603652,0.9226638023630505
0,0,617.32,1383.0,933.0,957.65,0.44636297903109184,0.6746203904555315
0,0,965.77,1250.0,1117.0,1145.17,0.772616,0.8936
0,0,775.82,655.0,301.0,304.92,1.1844580152671758,0.4595419847328244
