Construction,PeakHour,RouteLength,TravelTime,WaitingTime,TimeLoss,AverageSpeed,CongestionLevel,PredictedCongestion,SuggestedStrategy,ExpectedCongestion
1,0,918.97,505.0,406.0,450.43,1.8197425742574256,0.803960396039604,0.8042545,Emergency Traffic Management,0.32170178890228274
1,0,629.52,59.0,12.0,33.33,10.669830508474575,0.2033898305084746,0.19340953,No Action,0.1934095323085785
1,0,1235.0,297.0,97.0,241.47,4.158249158249158,0.3265993265993266,0.33786228,Traffic Diversion,0.27028982639312743
1,0,1098.71,441.0,284.0,382.19,2.49140589569161,0.6439909297052154,0.6502937,Diversion + Signal Optimization,0.3901762247085571
1,0,1180.28,440.0,275.0,375.38,2.682454545454545,0.625,0.6265987,Diversion + Signal Optimization,0.3759592294692993
1,0,1034.56,433.0,280.0,385.59,2.389284064665127,0.6466512702078522,0.64216244,Diversion + Signal Optimization,0.38529746532440184
1,0,1349.92,82.0,13.0,33.49,16.462439024390246,0.1585365853658536,0.18630888,No Action,0.1863088756799698
1,0,1349.73,148.0,69.0,104.12,9.119797297297298,0.4662162162162162,0.4446266,Traffic Diversion,0.35570127964019777
1,0,387.11,41.0,0.0,12.89,9.44170731707317,0.0,0.00041035019,No Action,0.00041035018512047827
1,0,859.63,95.0,25.0,39.58,9.048736842105264,0.2631578947368421,0.2647881,No Action,0.26478809118270874
1,0,633.84,49.0,0.0,2.92,12.935510204081634,0.0,0.0013631163,No Action,0.001363116316497326
1,0,913.06,78.0,3.0,11.56,11.705897435897436,0.0384615384615384,0.043663785,No Action,0.043663784861564636
1,0,244.38,20.0,0.0,2.29,12.219,0.0,0.00029602397,No Action,0.00029602396534755826
1,0,1463.21,118.0,12.0,58.74,12.400084745762712,0.1016949152542373,0.10596507,No Action,0.10596507042646408
1,0,1001.76,71.0,0.0,6.72,14.109295774647888,0.0,0.0033251592,No Action,0.0033251591958105564
1,0,738.97,755.0,682.0,719.92,0.97876821192053,0.9033112582781456,0.90082645,Emergency Traffic Management,0.36033058166503906
1,0,304.12,47.0,13.0,22.35,6.47063829787234,0.2765957446808511,0.27156523,No Action,0.2715652287006378
1,0,988.69,261.0,106.0,215.66,3.78808429118774,0.4061302681992337,0.41112396,Traffic Diversion,0.3288991689682007
1,0,1143.63,236.0,41.0,163.55,4.845889830508475,0.173728813559322,0.17554836,No Action,0.17554835975170135
1,0,1193.81,267.0,54.0,177.13,4.471198501872659,0.2022471910112359,0.19311325,No Action,0.19311325252056122
1,0,1102.17,291.0,85.0,235.47,3.7875257731958767,0.2920962199312715,0.32397193,Traffic Diversion,0.2591775417327881
1,0,908.77,450.0,297.0,391.6,2.0194888888888887,0.66,0.6655449,Diversion + Signal Optimization,0.3993269562721252
1,0,63.94,10.0,0.0,4.32,6.394,0.0,-0.00078953145,No Action,-0.0007895314483903348
1,0,704.24,196.0,25.0,161.42,3.593061224489796,0.1275510204081632,0.1363026,No Action,0.13630260527133942
1,0,344.55,38.0,1.0,13.58,9.067105263157895,0.0263157894736842,0.030109692,No Action,0.030109692364931107
1,0,105.3,13.0,0.0,3.85,8.1,0.0,0.0005528918,No Action,0.0005528918118216097
1,0,680.52,49.0,0.0,5.25,13.888163265306122,0.0,0.0009956748,No Action,0.0009956747526302934
1,0,1230.45,443.0,284.0,342.84,2.7775395033860044,0.6410835214446953,0.63983953,Diversion + Signal Optimization,0.3839037179946899
1,0,653.18,341.0,261.0,315.45,1.9154838709677415,0.7653958944281525,0.7932656,Diversion + Signal Optimization,0.47595934867858886
1,0,714.32,85.0,23.0,36.33,8.403764705882354,0.2705882352941176,0.26043123,No Action,0.2604312300682068
1,0,328.51,27.0,0.0,1.21,12.167037037037035,0.0,0.00051632075,No Action,0.000516320753376931
1,0,227.25,26.0,0.0,8.41,8.740384615384615,0.0,0.0002941459,No Action,0.00029414589516818523
1,0,413.63,93.0,53.0,73.19,4.44763440860215,0.5698924731182796,0.55459076,Traffic Diversion,0.44367260932922364
1,0,653.18,162.0,94.0,131.46,4.031975308641975,0.5802469135802469,0.5911488,Traffic Diversion,0.4729190349578858
1,0,203.36,18.0,0.0,2.93,11.297777777777778,0.0,0.00027833608,No Action,0.0002783360832836479
1,0,57.83,9.0,0.0,3.68,6.425555555555556,0.0,-0.0018423727,No Action,-0.0018423727015033364
1,0,543.34,28.0,0.0,4.36,19.405,0.0,-0.0009269497,No Action,-0.0009269497240893543
1,0,1295.26,667.0,383.0,445.17,1.94191904047976,0.5742128935532234,0.59033674,Traffic Diversion,0.47226939201354984
1,0,366.55,720.0,579.0,591.66,0.5090972222222222,0.8041666666666667,0.80173486,Emergency Traffic Management,0.3206939458847046
1,0,661.68,44.0,0.0,11.43,15.038181818181815,0.0,-0.00049419963,No Action,-0.0004941996303386986
1,0,445.23,28.0,0.0,3.65,15.901071428571427,0.0,2.8729337e-05,No Action,2.8729336918331683e-05
1,0,176.73,20.0,0.0,3.64,8.8365,0.0,0.0005357122,No Action,0.0005357122281566262
1,0,499.46,823.0,760.0,789.39,0.6068772782503037,0.9234507897934386,0.9082774,Emergency Traffic Management,0.3633109569549561
1,0,79.19,11.0,0.0,3.5,7.199090909090909,0.0,0.00077664916,No Action,0.0007766491617076099
1,0,301.24,27.0,0.0,10.69,11.157037037037036,0.0,0.00017909023,No Action,0.00017909023154061288
1,0,1530.19,208.0,79.0,114.01,7.356682692307692,0.3798076923076923,0.3652124,Traffic Diversion,0.2921699285507202
1,0,156.35,14.0,0.0,2.83,11.167857142857144,0.0,0.000117027295,No Action,0.00011702729534590617
1,0,789.61,94.0,25.0,39.59,8.400106382978723,0.2659574468085106,0.271338,No Action,0.27133798599243164
1,0,648.09,703.0,526.0,558.63,0.921891891891892,0.748221906116643,0.7614293,Diversion + Signal Optimization,0.4568575859069824
1,0,918.97,290.0,193.0,232.14,3.168862068965517,0.6655172413793103,0.65058756,Diversion + Signal Optimization,0.3903525352478027
1,0,670.55,216.0,148.0,189.19,3.104398148148148,0.6851851851851852,0.6727256,Diversion + Signal Optimization,0.40363537073135375
1,0,413.63,113.0,75.0,98.62,3.660442477876106,0.6637168141592921,0.62638134,Diversion + Signal Optimization,0.3758288025856018
1,0,1349.92,79.0,22.0,33.52,17.08759493670886,0.2784810126582278,0.2610524,No Action,0.2610523998737335
1,0,148.03,22.0,3.0,11.6,6.728636363636364,0.1363636363636363,0.13015896,No Action,0.13015896081924438
1,0,183.64,21.0,0.0,6.07,8.744761904761905,0.0,0.0004592892,No Action,0.0004592892073560506
1,0,325.62,31.0,0.0,5.02,10.503870967741936,0.0,-0.00030730784,No Action,-0.00030730784055776894
1,0,753.27,58.0,12.0,24.07,12.987413793103448,0.2068965517241379,0.19263536,No Action,0.19263535737991333
1,0,183.64,22.0,0.0,8.22,8.347272727272726,0.0,0.0010731823,No Action,0.0010731823276728392
1,0,1050.05,133.0,58.0,85.08,7.895112781954887,0.4360902255639097,0.41885307,Traffic Diversion,0.3350824594497681
1,0,270.27,27.0,0.0,5.18,10.01,0.0,0.00017909023,No Action,0.00017909023154061288
1,0,79.19,10.0,0.0,3.69,7.919,0.0,0.00095848995,No Action,0.000958489952608943
1,0,151.88,19.0,0.0,6.76,7.9936842105263155,0.0,0.0008861647,No Action,0.000886164722032845
1,0,718.02,57.0,0.0,6.11,12.596842105263155,0.0,0.0012767616,No Action,0.0012767616426572204
1,0,984.67,70.0,20.0,32.78,14.066714285714284,0.2857142857142857,0.27174273,No Action,0.27174273133277893
1,0,213.57,25.0,0.0,4.94,8.5428,0.0,0.0008528168,No Action,0.0008528167963959277
1,0,1854.59,103.0,0.0,13.99,18.005728155339806,0.0,0.0007077775,No Action,0.0007077775080688298
1,0,155.72,21.0,0.0,8.5,7.415238095238095,0.0,0.0016071763,No Action,0.0016071762656792998
1,0,47.64,4.0,0.0,0.14,11.91,0.0,-5.1278956e-05,No Action,-5.12789556523785e-05
1,0,488.12,140.0,74.0,116.28,3.4865714285714287,0.5285714285714286,0.5324028,Traffic Diversion,0.4259222507476807
1,0,800.45,57.0,0.0,12.94,14.042982456140352,0.0,0.0017209098,No Action,0.0017209098441526294
1,0,112.47,13.0,0.0,4.49,8.651538461538461,0.0,0.00059021893,No Action,0.0005902189295738935
1,0,851.2,90.0,0.0,10.68,9.457777777777778,0.0,0.015360179,No Action,0.015360179357230663
1,0,20.51,222.0,214.0,219.58,0.0923873873873874,0.963963963963964,0.9605338,Emergency Traffic Management,0.3842135190963745
1,0,710.07,265.0,197.0,208.03,2.6795094339622643,0.7433962264150943,0.726198,Diversion + Signal Optimization,0.43571881055831907
1,0,113.53,11.0,0.0,1.97,10.32090909090909,0.0,9.52121e-05,No Action,9.52120972215198e-05
1,0,33.39,7.0,0.0,3.36,4.7700000000000005,0.0,-0.0010044789,No Action,-0.001004478894174099
1,0,417.4,582.0,514.0,523.54,0.7171821305841924,0.8831615120274914,0.90466607,Emergency Traffic Management,0.3618664264678955
1,0,690.43,371.0,294.0,345.08,1.86099730458221,0.7924528301886793,0.7878924,Diversion + Signal Optimization,0.47273544073104856
1,0,568.79,674.0,607.0,619.61,0.8439020771513353,0.900593471810089,0.8847583,Emergency Traffic Management,0.3539033174514771
1,0,669.36,812.0,731.0,761.59,0.8243349753694581,0.9002463054187192,0.90390587,Emergency Traffic Management,0.3615623474121094
1,0,521.11,53.0,0.0,3.22,9.832264150943397,0.0,0.0005070746,No Action,0.0005070745828561485
1,0,739.33,228.0,149.0,176.2,3.2426754385964918,0.6535087719298246,0.6543153,Diversion + Signal Optimization,0.3925891757011413
1,0,710.04,41.0,0.0,8.3,17.318048780487803,0.0,-0.0010210016,No Action,-0.001021001604385674
1,0,156.1,11.0,0.0,0.57,14.19090909090909,0.0,0.000117027295,No Action,0.00011702729534590617
1,0,41.58,2.0,0.0,0.03,20.79,0.0,-3.0129995e-05,No Action,-3.0129995138850063e-05
1,0,742.82,278.0,219.0,243.98,2.6720143884892087,0.7877697841726619,0.78162813,Diversion + Signal Optimization,0.468976879119873
1,0,419.32,810.0,718.0,773.93,0.517679012345679,0.8864197530864197,0.89407396,Emergency Traffic Management,0.3576295852661133
1,0,1045.6,56.0,10.0,19.92,18.67142857142857,0.1785714285714285,0.17925827,No Action,0.17925827205181122
1,0,232.11,22.0,0.0,4.25,10.550454545454546,0.0,0.0002893731,No Action,0.00028937309980392456
1,0,446.66,785.0,665.0,739.39,0.5689936305732485,0.8471337579617835,0.86506647,Emergency Traffic Management,0.34602658748626713
1,0,803.36,50.0,0.0,10.17,16.0672,0.0,0.0006619932,No Action,0.0006619932246394455
1,0,578.34,800.0,687.0,755.63,0.722925,0.85875,0.8683439,Emergency Traffic Management,0.34733755588531495
1,0,883.55,929.0,719.0,748.24,0.9510764262648008,0.7739504843918191,0.77884793,Diversion + Signal Optimization,0.46730875968933105
1,0,473.89,37.0,3.0,15.38,12.807837837837836,0.081081081081081,0.08171365,No Action,0.08171364665031433
1,0,728.72,410.0,340.0,370.81,1.7773658536585366,0.8292682926829268,0.82175475,Emergency Traffic Management,0.3287019014358521
1,0,796.06,1156.0,883.0,1011.63,0.6886332179930795,0.763840830449827,0.76545614,Diversion + Signal Optimization,0.4592736840248108
1,0,790.77,320.0,248.0,277.8,2.47115625,0.775,0.7657347,Diversion + Signal Optimization,0.459440803527832
1,0,197.72,133.0,100.0,118.11,1.4866165413533834,0.7518796992481203,0.77355933,Diversion + Signal Optimization,0.4641355991363525
1,0,85.29,109.0,88.0,101.81,0.7824770642201836,0.8073394495412844,0.7767999,Diversion + Signal Optimization,0.4660799503326416
1,0,389.92,569.0,516.0,542.26,0.6852724077328647,0.906854130052724,0.9095378,Emergency Traffic Management,0.36381511688232426
1,0,86.79,432.0,414.0,425.14,0.2009027777777778,0.9583333333333334,0.93751407,Emergency Traffic Management,0.3750056266784668
1,0,586.82,382.0,294.0,330.99,1.5361780104712044,0.7696335078534031,0.79246795,Diversion + Signal Optimization,0.4754807710647583
1,0,395.93,342.0,295.0,309.58,1.1576900584795322,0.8625730994152047,0.8619748,Emergency Traffic Management,0.34478991031646733
1,0,403.83,173.0,92.0,140.61,2.3342774566473987,0.5317919075144508,0.5384429,Traffic Diversion,0.4307543277740479
1,0,999.09,443.0,362.0,399.16,2.255282167042889,0.8171557562076749,0.7992801,Diversion + Signal Optimization,0.4795680642127991
1,0,1045.6,70.0,15.0,24.31,14.937142857142856,0.2142857142857142,0.20540173,No Action,0.2054017335176468
1,0,146.4,282.0,260.0,271.08,0.5191489361702127,0.9219858156028368,0.91249514,Emergency Traffic Management,0.36499805450439454
1,0,454.81,36.0,0.0,12.68,12.633611111111112,0.0,-9.6777825e-05,No Action,-9.677782509243116e-05
1,0,754.81,53.0,2.0,18.23,14.241698113207546,0.0377358490566037,0.04398256,No Action,0.04398256167769432
1,0,419.03,286.0,237.0,253.33,1.46513986013986,0.8286713286713286,0.82930785,Emergency Traffic Management,0.3317231416702271
1,0,387.67,23.0,0.0,7.79,16.855217391304347,0.0,0.0002140071,No Action,0.00021400710102170706
1,0,158.83,332.0,298.0,320.31,0.4784036144578313,0.8975903614457831,0.9070422,Emergency Traffic Management,0.3628168821334839
1,0,258.18,321.0,289.0,300.04,0.8042990654205607,0.9003115264797508,0.90335125,Emergency Traffic Management,0.3613404989242554
1,0,149.38,200.0,164.0,187.91,0.7469,0.82,0.84044135,Emergency Traffic Management,0.33617653846740725
1,0,108.83,900.0,871.0,891.23,0.1209222222222222,0.9677777777777776,0.9442635,Emergency Traffic Management,0.37770540714263917
1,0,110.87,347.0,301.0,309.1,0.3195100864553314,0.8674351585014409,0.86392576,Emergency Traffic Management,0.34557030200958255
1,0,247.62,392.0,348.0,374.64,0.6316836734693878,0.8877551020408163,0.87539494,Emergency Traffic Management,0.3501579761505127
1,0,789.76,829.0,743.0,780.55,0.9526658624849216,0.8962605548854041,0.90656775,Emergency Traffic Management,0.36262710094451905
1,0,143.89,127.0,106.0,113.28,1.132992125984252,0.8346456692913385,0.833689,Emergency Traffic Management,0.33347558975219727
1,0,231.64,363.0,301.0,308.62,0.6381267217630854,0.8292011019283747,0.82448465,Emergency Traffic Management,0.32979385852813725
1,0,125.96,336.0,315.0,324.81,0.3748809523809523,0.9375,0.9070598,Emergency Traffic Management,0.3628239154815674
1,0,1088.52,664.0,562.0,595.56,1.6393373493975902,0.8463855421686747,0.8380269,Emergency Traffic Management,0.33521075248718263
1,0,565.33,405.0,301.0,306.33,1.3958765432098768,0.7432098765432099,0.7508994,Diversion + Signal Optimization,0.4505396246910095
1,0,145.67,278.0,252.0,264.05,0.5239928057553956,0.9064748201438848,0.9117384,Emergency Traffic Management,0.36469535827636723
1,0,296.3,1311.0,1234.0,1272.49,0.2260106788710907,0.9412662090007629,0.93477947,Emergency Traffic Management,0.3739117860794068
1,0,1765.0,635.0,520.0,563.81,2.779527559055118,0.8188976377952756,0.8041276,Emergency Traffic Management,0.32165102958679204
1,0,892.68,489.0,419.0,457.31,1.8255214723926376,0.8568507157464212,0.82451934,Emergency Traffic Management,0.32980773448944095
1,0,721.2,356.0,314.0,332.27,2.025842696629214,0.8820224719101124,0.8140731,Emergency Traffic Management,0.32562923431396484
1,0,214.51,586.0,539.0,551.62,0.3660580204778156,0.9197952218430034,0.922726,Emergency Traffic Management,0.3690903902053833
1,0,142.92,16.0,0.0,5.26,8.9325,0.0,0.00019598524,No Action,0.00019598523795139045
1,0,343.72,1034.0,966.0,1005.17,0.3324177949709865,0.9342359767891684,0.94111305,Emergency Traffic Management,0.37644522190094
1,0,845.47,623.0,549.0,569.55,1.357094703049759,0.8812199036918138,0.8896548,Emergency Traffic Management,0.3558619260787964
1,0,177.26,522.0,469.0,478.61,0.3395785440613026,0.8984674329501916,0.89939505,Emergency Traffic Management,0.35975801944732666
1,0,380.12,1100.0,931.0,967.62,0.3455636363636363,0.8463636363636363,0.8424873,Emergency Traffic Management,0.33699491024017336
1,0,702.44,614.0,549.0,569.25,1.1440390879478828,0.8941368078175895,0.8801592,Emergency Traffic Management,0.3520636796951294
1,0,722.23,40.0,0.0,5.3,18.05575,0.0,-0.0011337035,No Action,-0.0011337035102769732
1,0,398.71,1048.0,979.0,1013.96,0.3804484732824427,0.9341603053435116,0.9371195,Emergency Traffic Management,0.3748477935791016
1,0,441.24,29.0,0.0,9.97,15.215172413793104,0.0,3.161156e-05,No Action,3.1611558370059356e-05
1,0,315.01,32.0,0.0,4.81,9.8440625,0.0,0.0003004641,No Action,0.00030046410392969847
1,0,750.98,45.0,0.0,8.0,16.688444444444446,0.0,-0.0010510697,No Action,-0.0010510697029531002
1,0,156.1,12.0,0.0,0.5,13.008333333333333,0.0,0.000117027295,No Action,0.00011702729534590617
1,0,863.77,479.0,409.0,432.12,1.8032776617954072,0.8538622129436325,0.84711033,Emergency Traffic Management,0.3388441324234009
1,0,791.39,671.0,493.0,506.58,1.179418777943368,0.7347242921013413,0.74984145,Diversion + Signal Optimization,0.4499048709869385
1,0,617.32,513.0,388.0,410.71,1.2033528265107214,0.7563352826510721,0.7724728,Diversion + Signal Optimization,0.46348367929458617
1,0,594.52,472.0,301.0,304.9,1.2595762711864409,0.6377118644067796,0.6407177,Diversion + Signal Optimization,0.3844306111335754
1,0,272.0,1077.0,901.0,919.17,0.2525533890436397,0.8365831012070566,0.8299219,Emergency Traffic Management,0.3319687604904175
1,0,506.24,367.0,316.0,334.92,1.379400544959128,0.8610354223433242,0.8454575,Emergency Traffic Management,0.33818299770355226
1,0,303.51,543.0,325.0,333.37,0.5589502762430939,0.5985267034990792,0.6026219,Diversion + Signal Optimization,0.36157314777374266
1,0,246.06,13.0,0.0,0.45,18.927692307692308,0.0,0.00015070586,No Action,0.00015070586232468486
1,0,238.54,348.0,315.0,329.87,0.6854597701149425,0.9051724137931034,0.89528054,Emergency Traffic Management,0.3581122159957886
1,0,354.45,767.0,685.0,736.37,0.4621251629726206,0.8930899608865711,0.88577694,Emergency Traffic Management,0.35431077480316164
1,0,176.83,663.0,582.0,600.63,0.266711915535445,0.8778280542986425,0.8932429,Emergency Traffic Management,0.357297158241272
1,0,217.88,820.0,791.0,800.87,0.2657073170731707,0.9646341463414634,0.9362814,Emergency Traffic Management,0.37451255321502686
1,0,442.43,834.0,768.0,797.1,0.5304916067146284,0.920863309352518,0.91667104,Emergency Traffic Management,0.3666684150695801
1,0,296.09,587.0,529.0,545.55,0.504412265758092,0.9011925042589438,0.9074364,Emergency Traffic Management,0.36297454833984377
1,0,1079.83,1133.0,923.0,1066.74,0.9530714916151808,0.8146513680494263,0.7879108,Diversion + Signal Optimization,0.47274649143218994
1,0,193.59,19.0,0.0,4.41,10.188947368421053,0.0,0.00034568153,No Action,0.0003456815320532769
1,0,353.07,371.0,317.0,339.26,0.9516711590296496,0.8544474393530997,0.8459791,Emergency Traffic Management,0.33839163780212406
1,0,1089.03,1110.0,946.0,1011.64,0.981108108108108,0.8522522522522522,0.79809123,Diversion + Signal Optimization,0.4788547396659851
1,0,91.55,753.0,728.0,742.2,0.1215803452855245,0.9667994687915008,0.95331633,Emergency Traffic Management,0.38132653236389163
1,0,33.39,7.0,0.0,3.66,4.7700000000000005,0.0,-0.0010044789,No Action,-0.001004478894174099
1,0,990.14,1032.0,834.0,975.57,0.959437984496124,0.8081395348837209,0.8112016,Emergency Traffic Management,0.3244806289672852
1,0,210.34,575.0,536.0,553.45,0.3658086956521739,0.9321739130434784,0.92326957,Emergency Traffic Management,0.36930782794952394
1,0,907.62,1023.0,816.0,964.04,0.8872140762463343,0.7976539589442815,0.8010722,Emergency Traffic Management,0.3204288721084595
1,0,441.27,858.0,789.0,828.72,0.5143006993006993,0.9195804195804196,0.91470706,Emergency Traffic Management,0.36588282585144044
1,0,750.02,1342.0,987.0,1014.43,0.5588822652757078,0.7354694485842027,0.7590084,Diversion + Signal Optimization,0.45540504455566405
1,0,130.33,1052.0,899.0,912.15,0.1238878326996197,0.8545627376425855,0.8653145,Emergency Traffic Management,0.34612579345703126
1,0,1001.76,694.0,592.0,628.51,1.4434582132564842,0.8530259365994236,0.84651405,Emergency Traffic Management,0.3386056184768677
1,0,803.36,50.0,0.0,9.68,16.0672,0.0,0.0006619932,No Action,0.0006619932246394455
1,0,516.94,41.0,0.0,4.82,12.60829268292683,0.0,-0.0007579014,No Action,-0.0007579014054499567
1,0,33.39,8.0,0.0,4.0,4.17375,0.0,0.005133977,No Action,0.00513397715985775
1,0,660.12,65.0,18.0,31.45,10.155692307692307,0.2769230769230769,0.27503827,No Action,0.2750382721424103
1,0,438.69,23.0,0.0,1.09,19.073478260869564,0.0,0.0006017203,No Action,0.0006017202977091074
1,0,234.74,18.0,0.0,5.64,13.041111111111112,0.0,0.00017009772,No Action,0.00017009771545417607
1,0,664.36,333.0,301.0,305.14,1.9950750750750752,0.9039039039039038,0.8823484,Emergency Traffic Management,0.3529393672943115
1,0,162.89,1023.0,989.0,1010.65,0.1592277614858259,0.9667644183773216,0.962526,Emergency Traffic Management,0.3850104093551636
1,0,296.42,475.0,301.0,303.12,0.624042105263158,0.6336842105263157,0.62330514,Diversion + Signal Optimization,0.37398308515548706
1,0,1005.87,736.0,653.0,688.39,1.366671195652174,0.8872282608695652,0.8713031,Emergency Traffic Management,0.34852123260498047
1,0,324.41,1013.0,742.0,756.95,0.3202467917077986,0.7324777887462981,0.82014316,Emergency Traffic Management,0.3280572652816773
1,0,597.14,1447.0,1148.0,1159.44,0.4126744989633725,0.7933655839668279,0.79027486,Diversion + Signal Optimization,0.4741649150848388
1,0,688.62,595.0,529.0,540.25,1.157344537815126,0.8890756302521008,0.87485504,Emergency Traffic Management,0.34994201660156254
1,0,179.7,461.0,425.0,446.39,0.3898047722342733,0.9219088937093276,0.9054035,Emergency Traffic Management,0.36216139793395996
1,0,337.89,1528.0,1446.0,1470.01,0.2211321989528795,0.9463350785340314,0.93477386,Emergency Traffic Management,0.3739095449447632
1,0,101.38,383.0,314.0,330.84,0.2646997389033942,0.8198433420365535,0.84963584,Emergency Traffic Management,0.33985433578491214
1,0,596.27,877.0,301.0,304.76,0.679897377423033,0.3432155074116305,0.3528415,Traffic Diversion,0.2822731971740723
1,0,403.72,1220.0,1148.0,1164.53,0.3309180327868852,0.940983606557377,0.92892206,Emergency Traffic Management,0.3715688228607178
1,0,890.99,1197.0,602.0,607.6,0.7443525480367585,0.5029239766081871,0.5166699,Traffic Diversion,0.4133359432220459
1,0,393.5,738.0,651.0,681.98,0.5331978319783198,0.8821138211382114,0.8699295,Emergency Traffic Management,0.3479717969894409
1,0,257.48,671.0,559.0,570.13,0.383725782414307,0.8330849478390462,0.8289029,Emergency Traffic Management,0.33156116008758546
1,0,341.32,1135.0,1071.0,1105.18,0.3007224669603524,0.943612334801762,0.92247593,Emergency Traffic Management,0.3689903736114502
1,0,190.99,1291.0,1251.0,1276.69,0.1479395817195972,0.9690162664601084,0.95527077,Emergency Traffic Management,0.38210830688476566
1,0,1024.7,1377.0,1203.0,1327.79,0.7441539578794482,0.8736383442265795,0.87270695,Emergency Traffic Management,0.3490827798843384
1,0,1052.3,1499.0,1370.0,1443.13,0.7020013342228152,0.913942628418946,0.908439,Emergency Traffic Management,0.36337559223175053
1,0,833.85,804.0,721.0,771.97,1.037126865671642,0.8967661691542289,0.9030153,Emergency Traffic Management,0.36120612621307374
1,0,1031.99,1382.0,1209.0,1319.4,0.7467366136034732,0.8748191027496383,0.8771736,Emergency Traffic Management,0.3508694410324097
1,0,1045.94,467.0,401.0,421.82,2.239700214132762,0.8586723768736617,0.79439586,Diversion + Signal Optimization,0.4766375184059143
1,0,319.45,1401.0,1268.0,1320.92,0.2280157030692362,0.9050678087080656,0.9039222,Emergency Traffic Management,0.36156888008117677
1,0,795.8,904.0,813.0,867.44,0.8803097345132743,0.8993362831858407,0.88664436,Emergency Traffic Management,0.35465774536132816
1,0,89.62,377.0,301.0,302.17,0.2377188328912467,0.7984084880636605,0.81889385,Emergency Traffic Management,0.3275575399398804
1,0,417.79,1527.0,1408.0,1456.89,0.2736018336607728,0.9220694171578258,0.92522484,Emergency Traffic Management,0.37008993625640874
1,0,611.18,1430.0,1069.0,1116.23,0.4273986013986013,0.7475524475524475,0.7373786,Diversion + Signal Optimization,0.4424271583557129
1,0,259.97,1318.0,1128.0,1146.29,0.1972458270106221,0.8558421851289834,0.86058176,Emergency Traffic Management,0.34423270225524905
1,0,590.75,341.0,301.0,310.56,1.7324046920821117,0.8826979472140762,0.82527554,Emergency Traffic Management,0.3301102161407471
1,0,254.26,168.0,142.0,157.52,1.513452380952381,0.8452380952380952,0.8218231,Emergency Traffic Management,0.32872924804687503
1,0,660.12,72.0,23.0,36.31,9.168333333333331,0.3194444444444444,0.3032272,Traffic Diversion,0.24258174896240237
1,0,1115.26,1641.0,1498.0,1570.46,0.6796221815965875,0.9128580134064594,0.8963538,Emergency Traffic Management,0.35854151248931887
1,0,803.36,43.0,0.0,11.14,18.68279069767442,0.0,-0.0012926471,No Action,-0.0012926470953971148
1,0,971.31,1432.0,1266.0,1366.37,0.6782891061452514,0.8840782122905028,0.88401145,Emergency Traffic Management,0.3536045789718628
1,0,999.09,481.0,389.0,435.46,2.077110187110187,0.8087318087318087,0.794974,Diversion + Signal Optimization,0.47698441743850706
1,0,1037.53,865.0,750.0,811.98,1.199456647398844,0.8670520231213873,0.8489327,Emergency Traffic Management,0.33957307338714604
1,0,507.87,1423.0,902.0,919.49,0.3569009135628953,0.6338721011946592,0.63721627,Diversion + Signal Optimization,0.3823297619819641
1,0,442.32,1090.0,898.0,915.64,0.4057981651376147,0.8238532110091743,0.82248825,Emergency Traffic Management,0.32899529933929444
1,0,240.51,19.0,0.0,6.36,12.658421052631578,0.0,0.00031035073,No Action,0.0003103507333435118
1,0,943.8,1122.0,581.0,622.49,0.8411764705882353,0.517825311942959,0.53841925,Traffic Diversion,0.43073539733886723
1,0,614.88,1103.0,827.0,871.32,0.5574614687216681,0.7497733454215775,0.7565935,Diversion + Signal Optimization,0.4539561152458191
1,0,468.6,278.0,193.0,248.95,1.685611510791367,0.6942446043165468,0.69735616,Diversion + Signal Optimization,0.4184136986732483
1,0,915.93,1325.0,896.0,944.59,0.6912679245283019,0.6762264150943397,0.6797007,Diversion + Signal Optimization,0.4078204035758972
1,0,778.25,1637.0,1284.0,1357.09,0.4754123396456933,0.7843616371411118,0.80076784,Emergency Traffic Management,0.3203071355819702
1,0,539.51,489.0,397.0,414.26,1.1032924335378322,0.8118609406952966,0.82014424,Emergency Traffic Management,0.3280576944351197
1,0,980.36,1820.0,1625.0,1725.77,0.5386593406593406,0.8928571428571429,0.89414895,Emergency Traffic Management,0.35765957832336426
1,0,139.0,164.0,146.0,151.97,0.8475609756097561,0.8902439024390244,0.87159026,Emergency Traffic Management,0.3486361026763916
1,0,767.06,1629.0,1370.0,1408.22,0.4708778391651319,0.8410067526089625,0.8377174,Emergency Traffic Management,0.3350869655609131
1,0,387.67,26.0,0.0,7.45,14.910384615384617,0.0,0.0002140071,No Action,0.00021400710102170706
1,0,1062.89,1249.0,1079.0,1142.28,0.8509927942353884,0.8638911128903123,0.86592376,Emergency Traffic Management,0.34636950492858887
1,0,957.18,1715.0,1403.0,1503.24,0.5581224489795918,0.8180758017492712,0.8189704,Emergency Traffic Management,0.327588152885437
1,0,660.13,795.0,684.0,745.18,0.8303522012578616,0.8603773584905661,0.8748017,Emergency Traffic Management,0.34992067813873295
1,0,425.65,852.0,780.0,831.55,0.4995892018779342,0.9154929577464788,0.9040609,Emergency Traffic Management,0.3616243600845337
1,0,1107.39,911.0,519.0,557.68,1.2155762897914382,0.5697036223929748,0.56589544,Traffic Diversion,0.4527163505554199
1,0,774.08,274.0,167.0,228.29,2.825109489051095,0.6094890510948905,0.6227543,Diversion + Signal Optimization,0.37365256547927855
